customer_id,count,country,state,city,zip_code,lat_long,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason,age_group,monthly_spend_category,tenure_group,high_value_customer,cltv_segment,churn_risk,payment_mode,internet_category,service_count,engagement_score,customer_status,location,avg_revenue_per_month,coordinates,churn_reason_category,loyalty_level,customer_segment
2789-HQBOU,1,United States,California,Bakersfield,93306,"35.449881, -118.841442",35.449881,-118.841442,Male,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.35,253.8,No,0,51,4203,Attitude of support person,Adult,High,0-12 Months,No,Silver,Medium,Online,Fiber,2,53.230000000000004,Active,"Bakersfield, California",84.60000000000001,"(35.449881, -118.841442)",Churned,New,Standard
9424-CMPOG,1,United States,California,Bakersfield,93307,"35.280113, -118.962329",35.280113,-118.962329,Male,No,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,197.4,No,0,65,4406,Attitude of support person,Adult,Low,0-12 Months,No,Silver,Medium,Offline,No Internet,1,52.660000000000004,Active,"Bakersfield, California",21.933333333333334,"(35.280113, -118.962329)",Churned,New,Standard
5067-WJEUN,1,United States,California,Bakersfield,93308,"35.559617, -118.925185",35.559617,-118.925185,Male,No,Yes,Yes,67,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),54.2,3838.2,No,0,57,6005,Attitude of support person,Adult,Medium,48-72 Months,Yes,Platinum,Medium,Online,DSL,3,101.85,Active,"Bakersfield, California",57.286567164179104,"(35.559617, -118.925185)",Churned,Highly Loyal,VIP
3450-WXOAT,1,United States,California,Bakersfield,93309,"35.342891, -119.064803",35.342891,-119.064803,Male,No,No,No,46,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.2,2065.15,No,0,75,3150,Attitude of support person,Adult,Medium,24-48 Months,No,Bronze,High,Online,DSL,1,54.900000000000006,Active,"Bakersfield, California",44.8945652173913,"(35.342891, -119.064803)",Churned,Loyal,At Risk
9251-WNSOD,1,United States,California,Bakersfield,93311,"35.16207, -119.194488",35.16207,-119.194488,Female,No,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,75.1,5064.45,No,0,25,4931,Attitude of support person,Adult,High,48-72 Months,Yes,Gold,Low,Offline,DSL,6,106.11,Active,"Bakersfield, California",75.58880597014925,"(35.16207, -119.194488)",Churned,Highly Loyal,VIP
6974-DAFLI,1,United States,California,Bakersfield,93312,"35.392599, -119.245341",35.392599,-119.245341,Female,No,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.7,1140.05,No,0,28,4888,Attitude of support person,Adult,Low,48-72 Months,Yes,Gold,Low,Online,No Internet,1,75.88,Active,"Bakersfield, California",20.728181818181817,"(35.392599, -119.245341)",Churned,Loyal,VIP
2616-UUTFK,1,United States,California,Bakersfield,93313,"35.140938, -119.051348",35.140938,-119.051348,Male,No,Yes,No,33,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.75,2447.45,No,0,75,4959,Attitude of support person,Adult,High,24-48 Months,Yes,Gold,High,Online,DSL,6,92.79,Active,"Bakersfield, California",74.1651515151515,"(35.140938, -119.051348)",Churned,Regular,VIP At Risk
7064-JHXCE,1,United States,California,San Luis Obispo,93401,"35.233745, -120.626442",35.233745,-120.626442,Male,No,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1263.9,No,0,63,6444,Attitude of support person,Adult,Low,48-72 Months,Yes,Platinum,Medium,Online,No Internet,1,94.24,Active,"San Luis Obispo, California",20.385483870967743,"(35.233745, -120.626442)",Churned,Highly Loyal,VIP
7989-AWGEH,1,United States,California,San Luis Obispo,93405,"35.236549, -120.727344",35.236549,-120.727344,Male,No,Yes,Yes,49,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.2,1838.15,No,0,39,4810,Attitude of support person,Adult,Medium,48-72 Months,Yes,Gold,Low,Online,DSL,2,77.7,Active,"San Luis Obispo, California",37.51326530612245,"(35.236549, -120.727344)",Churned,Loyal,VIP
4373-VVHQL,1,United States,California,Arroyo Grande,93420,"35.176236, -120.483243",35.176236,-120.483243,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.75,44.75,No,0,59,5479,Attitude of support person,Adult,Medium,0-12 Months,Yes,Platinum,Medium,Online,DSL,1,60.19,Active,"Arroyo Grande, California",44.75,"(35.176236, -120.483243)",Churned,New,VIP
4559-UWIHT,1,United States,California,Atascadero,93422,"35.453912, -120.69461",35.453912,-120.69461,Male,No,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.65,1185.0,No,0,79,4965,Attitude of support person,Adult,High,12-24 Months,Yes,Gold,High,Online,Fiber,4,75.25,Active,"Atascadero, California",84.64285714285714,"(35.453912, -120.69461)",Churned,Regular,VIP At Risk
7268-IGMFD,1,United States,California,Avila Beach,93424,"35.186644, -120.728305",35.186644,-120.728305,Male,Yes,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),93.9,1743.9,No,0,47,3728,Attitude of support person,Senior Citizen,High,12-24 Months,No,Silver,Low,Online,Fiber,5,69.48,Active,"Avila Beach, California",96.88333333333334,"(35.186644, -120.728305)",Churned,Regular,Standard
6650-BWFRT,1,United States,California,Cambria,93428,"35.591387, -121.032256",35.591387,-121.032256,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),117.15,8529.5,No,0,41,4743,Attitude of support person,Adult,High,48-72 Months,Yes,Gold,Low,Online,Fiber,8,116.22999999999999,Active,"Cambria, California",118.46527777777777,"(35.591387, -121.032256)",Churned,Highly Loyal,VIP
9570-KYEUA,1,United States,California,Casmalia,93429,"34.866032, -120.536546",34.866032,-120.536546,Male,No,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),99.25,6549.45,No,0,59,5213,Attitude of support person,Adult,High,48-72 Months,Yes,Gold,Medium,Online,Fiber,6,107.73,Active,"Casmalia, California",102.33515625,"(34.866032, -120.536546)",Churned,Highly Loyal,VIP
6993-YGFJV,1,United States,California,Cayucos,93430,"35.511833, -120.918713",35.511833,-120.918713,Male,No,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.55,7806.5,No,0,52,5532,Attitude of support person,Adult,High,48-72 Months,Yes,Platinum,Medium,Online,Fiber,8,122.91999999999999,Active,"Cayucos, California",113.1376811594203,"(35.511833, -120.918713)",Churned,Highly Loyal,VIP
2712-SYWAY,1,United States,California,Creston,93432,"35.480896, -120.469476",35.480896,-120.469476,Female,No,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.7,25.7,No,0,54,5249,Attitude of support person,Adult,Low,0-12 Months,Yes,Gold,Medium,Online,No Internet,2,62.89,Active,"Creston, California",25.7,"(35.480896, -120.469476)",Churned,New,VIP
0730-BGQGF,1,United States,California,Grover Beach,93433,"35.120833, -120.61843",35.120833,-120.61843,Male,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.3,6287.3,No,0,63,6291,Attitude of support person,Adult,High,48-72 Months,Yes,Platinum,Medium,Online,DSL,8,131.31,Active,"Grover Beach, California",88.55352112676057,"(35.120833, -120.61843)",Churned,Highly Loyal,VIP
5498-IBWPI,1,United States,California,Guadalupe,93434,"34.936, -120.594655",34.936,-120.594655,Female,No,Yes,Yes,66,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),49.4,3251.85,No,0,59,5232,Attitude of support person,Adult,Medium,48-72 Months,Yes,Gold,Medium,Online,DSL,2,88.72,Active,"Guadalupe, California",49.27045454545454,"(34.936, -120.594655)",Churned,Highly Loyal,VIP
9101-NTIXF,1,United States,California,Lompoc,93436,"34.601055, -120.382917",34.601055,-120.382917,Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,50.6,No,0,56,3954,Attitude of support person,Adult,Low,0-12 Months,No,Silver,Medium,Offline,No Internet,1,45.339999999999996,Active,"Lompoc, California",25.3,"(34.601055, -120.382917)",Churned,New,Standard
0013-SMEOE,1,United States,California,Lompoc,93437,"34.757477, -120.550507",34.757477,-120.550507,Female,Yes,Yes,No,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.7,7904.25,No,0,26,5011,Attitude of support person,Senior Citizen,High,48-72 Months,Yes,Gold,Low,Online,Fiber,7,113.51,Active,"Lompoc, California",111.3274647887324,"(34.757477, -120.550507)",Churned,Highly Loyal,VIP
9314-QDMDW,1,United States,California,Los Alamos,93440,"34.758699, -120.275839",34.758699,-120.275839,Male,No,No,No,11,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,61.25,729.95,No,0,58,2738,Attitude of support person,Adult,Medium,0-12 Months,No,Bronze,Medium,Online,DSL,3,46.78,Active,"Los Alamos, California",66.35909090909091,"(34.758699, -120.275839)",Churned,New,Standard
9308-ANMVE,1,United States,California,Los Olivos,93441,"34.70434, -120.02609",34.70434,-120.02609,Male,No,No,Yes,47,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,55.3,2654.05,No,0,52,5491,Attitude of support person,Adult,Medium,24-48 Months,Yes,Platinum,Medium,Online,DSL,3,88.71,Active,"Los Olivos, California",56.469148936170214,"(34.70434, -120.02609)",Churned,Loyal,VIP
3413-DHLPB,1,United States,California,Oceano,93445,"35.059695, -120.604741",35.059695,-120.604741,Male,No,Yes,Yes,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.75,5969.95,No,0,53,6237,Attitude of support person,Adult,High,48-72 Months,Yes,Platinum,Medium,Online,Fiber,6,116.37,Active,"Oceano, California",99.49916666666667,"(35.059695, -120.604741)",Churned,Loyal,VIP
7649-PHJVR,1,United States,California,Paso Robles,93446,"35.634222, -120.728341",35.634222,-120.728341,Male,No,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,226.8,No,0,28,5825,Attitude of support person,Adult,Low,0-12 Months,Yes,Platinum,Low,Offline,No Internet,1,67.65,Active,"Paso Robles, California",20.61818181818182,"(35.634222, -120.728341)",Churned,New,VIP
6114-TCFID,1,United States,California,Pismo Beach,93449,"35.165668, -120.655842",35.165668,-120.655842,Female,No,No,No,29,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),39.5,1082.75,No,0,29,5103,Attitude of support person,Adult,Medium,24-48 Months,Yes,Gold,Low,Online,DSL,3,77.63,Active,"Pismo Beach, California",37.33620689655172,"(35.165668, -120.655842)",Churned,Regular,VIP
3787-TRIAL,1,United States,California,San Ardo,93450,"35.996008, -120.85305",35.996008,-120.85305,Male,No,Yes,Yes,21,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,26.05,565.75,No,0,44,4302,Attitude of support person,Adult,Low,12-24 Months,No,Silver,Low,Online,DSL,0,51.42,Active,"San Ardo, California",26.94047619047619,"(35.996008, -120.85305)",Churned,Regular,Standard
2573-GYRUU,1,United States,California,San Miguel,93451,"35.886767, -120.608661",35.886767,-120.608661,Male,Yes,Yes,No,48,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.05,4370.75,No,0,60,3594,Attitude of support person,Senior Citizen,High,24-48 Months,No,Silver,Medium,Online,Fiber,4,75.14,Active,"San Miguel, California",91.05729166666667,"(35.886767, -120.608661)",Churned,Loyal,Standard
5156-UMKOW,1,United States,California,San Simeon,93452,"35.746484, -121.223355",35.746484,-121.223355,Female,No,No,Yes,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.65,90.05,No,0,69,5880,Attitude of support person,Adult,Low,0-12 Months,Yes,Platinum,Medium,Offline,DSL,1,65.0,Active,"San Simeon, California",30.016666666666666,"(35.746484, -121.223355)",Churned,New,VIP
1247-QBVSH,1,United States,California,Santa Margarita,93453,"35.303926, -120.256567",35.303926,-120.256567,Female,No,Yes,Yes,43,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.2,2169.4,No,0,49,5284,Attitude of support person,Adult,Medium,24-48 Months,Yes,Gold,Medium,Offline,DSL,2,80.04,Active,"Santa Margarita, California",50.45116279069768,"(35.303926, -120.256567)",Churned,Loyal,VIP
6734-GMPVK,1,United States,California,Santa Maria,93454,"34.943523, -120.256729",34.943523,-120.256729,Male,No,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,105.3,550.6,No,0,66,4024,Attitude of support person,Adult,High,0-12 Months,No,Silver,Medium,Online,Fiber,6,72.24000000000001,Active,"Santa Maria, California",110.12,"(34.943523, -120.256729)",Churned,New,Standard
9822-OAOVB,1,United States,California,Santa Maria,93455,"34.818227, -120.418784",34.818227,-120.418784,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.45,55.45,No,0,45,5286,Attitude of support person,Adult,Medium,0-12 Months,Yes,Gold,Low,Online,DSL,2,63.26,Active,"Santa Maria, California",55.45,"(34.818227, -120.418784)",Churned,New,VIP
6161-ERDGD,1,United States,California,Santa Maria,93458,"34.95934, -120.490081",34.95934,-120.490081,Male,No,Yes,Yes,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,85.45,6300.85,No,0,32,5280,Attitude of support person,Adult,High,48-72 Months,Yes,Gold,Low,Online,DSL,7,116.2,Active,"Santa Maria, California",88.7443661971831,"(34.95934, -120.490081)",Churned,Highly Loyal,VIP
1226-JZNKR,1,United States,California,Santa Ynez,93460,"34.630356, -120.032564",34.630356,-120.032564,Female,No,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.8,160.05,No,0,51,5698,Attitude of support person,Adult,Low,0-12 Months,Yes,Platinum,Medium,Online,No Internet,1,65.17999999999999,Active,"Santa Ynez, California",20.00625,"(34.630356, -120.032564)",Churned,New,VIP
7318-EIVKO,1,United States,California,Shandon,93461,"35.634488, -120.293534",35.634488,-120.293534,Male,No,No,No,8,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.25,436.6,No,0,54,3003,Attitude of support person,Adult,Medium,0-12 Months,No,Bronze,Medium,Online,DSL,3,48.230000000000004,Active,"Shandon, California",54.575,"(35.634488, -120.293534)",Churned,New,Standard
3771-PZOBW,1,United States,California,Solvang,93463,"34.624399, -120.137875",34.624399,-120.137875,Male,No,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.7,1781.35,No,0,77,2927,Attitude of support person,Adult,High,12-24 Months,No,Bronze,High,Online,Fiber,4,57.269999999999996,Active,"Solvang, California",89.0675,"(34.624399, -120.137875)",Churned,Regular,At Risk
8231-BSWXX,1,United States,California,Mojave,93501,"35.097323, -118.171288",35.097323,-118.171288,Male,No,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),79.05,5552.5,No,0,38,5466,Attitude of support person,Adult,High,48-72 Months,Yes,Platinum,Low,Online,Fiber,3,98.06,Active,"Mojave, California",78.20422535211267,"(35.097323, -118.171288)",Churned,Highly Loyal,VIP
6486-LHTMA,1,United States,California,California City,93505,"35.151491, -117.927597",35.151491,-117.927597,Female,Yes,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,90.7,2835.5,No,0,34,2364,Attitude of support person,Senior Citizen,High,24-48 Months,No,Bronze,Low,Online,Fiber,4,56.04,Active,"California City, California",91.46774193548387,"(35.151491, -117.927597)",Churned,Regular,Standard
4083-BFNYK,1,United States,California,Acton,93510,"34.501452, -118.207862",34.501452,-118.207862,Female,Yes,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),95.0,3591.25,No,0,71,5148,Attitude of support person,Senior Citizen,High,24-48 Months,Yes,Gold,Medium,Online,Fiber,5,91.68,Active,"Acton, California",94.50657894736842,"(34.501452, -118.207862)",Churned,Loyal,VIP
7389-KBFIT,1,United States,California,Big Pine,93513,"37.245505, -118.062943",37.245505,-118.062943,Female,No,Yes,Yes,2,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,30.25,63.75,No,0,61,4387,Attitude of support person,Adult,Low,0-12 Months,No,Silver,Medium,Offline,DSL,1,49.669999999999995,Active,"Big Pine, California",31.875,"(37.245505, -118.062943)",Churned,New,Standard
7176-WIONM,1,United States,California,Bishop,93514,"37.04584, -118.397236",37.04584,-118.397236,Female,No,Yes,No,12,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.85,617.15,No,0,24,2873,Attitude of support person,Adult,Medium,0-12 Months,No,Bronze,Low,Online,DSL,3,48.53,Active,"Bishop, California",51.42916666666667,"(37.04584, -118.397236)",Churned,New,Standard
5141-ZUVBH,1,United States,California,Boron,93516,"34.95703, -117.73045",34.95703,-117.73045,Female,No,No,Yes,9,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),93.0,870.25,No,0,40,2267,Attitude of support person,Adult,High,0-12 Months,No,Bronze,Low,Online,Fiber,5,51.27,Active,"Boron, California",96.69444444444444,"(34.95703, -117.73045)",Churned,New,Standard
1089-HDMKP,1,United States,California,Bridgeport,93517,"38.184583, -119.286558",38.184583,-119.286558,Male,Yes,No,Yes,11,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.55,601.25,No,0,40,4143,Attitude of support person,Senior Citizen,Medium,0-12 Months,No,Silver,Low,Online,DSL,3,60.83,Active,"Bridgeport, California",54.65909090909091,"(38.184583, -119.286558)",Churned,New,Standard
7623-HKYRK,1,United States,California,Caliente,93518,"35.358953, -118.527064",35.358953,-118.527064,Male,No,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,111.65,No,0,44,2276,Attitude of support person,Adult,Low,0-12 Months,No,Bronze,Low,Offline,No Internet,1,30.160000000000004,Active,"Caliente, California",18.608333333333334,"(35.358953, -118.527064)",Churned,New,Standard
0310-SUCIN,1,United States,California,Darwin,93522,"36.319181, -117.593053",36.319181,-117.593053,Female,No,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),84.8,6046.1,No,0,28,5643,Attitude of support person,Adult,High,48-72 Months,Yes,Platinum,Low,Online,DSL,7,119.83000000000001,Active,"Darwin, California",85.15633802816902,"(36.319181, -117.593053)",Churned,Highly Loyal,VIP
5197-PYEPU,1,United States,California,Edwards,93523,"34.966777, -117.961179",34.966777,-117.961179,Female,No,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),94.45,3923.8,No,0,63,5643,Attitude of support person,Adult,High,24-48 Months,Yes,Platinum,Medium,Online,Fiber,5,98.22999999999999,Active,"Edwards, California",93.42380952380952,"(34.966777, -117.961179)",Churned,Loyal,VIP
6619-RPLQZ,1,United States,California,June Lake,93529,"37.730269, -119.055813",37.730269,-119.055813,Female,No,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,892.15,No,0,32,2844,Attitude of support person,Adult,Low,24-48 Months,No,Bronze,Low,Offline,No Internet,1,51.44,Active,"June Lake, California",19.825555555555557,"(37.730269, -119.055813)",Churned,Loyal,Standard
3275-RHRNE,1,United States,California,Keeler,93530,"36.560498, -117.962461",36.560498,-117.962461,Male,No,Yes,Yes,28,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.0,1682.05,No,0,80,2797,Attitude of support person,Adult,Medium,24-48 Months,No,Bronze,High,Online,DSL,5,64.17,Active,"Keeler, California",60.073214285714286,"(36.560498, -117.962461)",Churned,Regular,At Risk
3503-TYDAY,1,United States,California,Keene,93531,"35.214982, -118.59049",35.214982,-118.59049,Female,No,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.45,3398.9,No,0,35,5357,Attitude of support person,Adult,High,24-48 Months,Yes,Gold,Low,Online,Fiber,3,85.77000000000001,Active,"Keene, California",79.04418604651163,"(35.214982, -118.59049)",Churned,Loyal,VIP
6901-GOGZG,1,United States,California,Lake Hughes,93532,"34.659579, -118.584212",34.659579,-118.584212,Male,No,No,Yes,60,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.95,4984.85,No,0,41,4104,Attitude of support person,Adult,High,48-72 Months,No,Silver,Low,Online,DSL,7,100.03999999999999,Active,"Lake Hughes, California",83.08083333333335,"(34.659579, -118.584212)",Churned,Loyal,Standard
7021-XSNYE,1,United States,California,Lancaster,93535,"34.712708, -117.889656",34.712708,-117.889656,Male,No,Yes,Yes,7,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),49.65,305.55,No,0,60,2750,Attitude of support person,Adult,Medium,0-12 Months,No,Bronze,Medium,Online,DSL,4,50.3,Active,"Lancaster, California",43.65,"(34.712708, -117.889656)",Churned,New,Standard
9621-OUPYD,1,United States,California,Lancaster,93536,"34.741406, -118.38111",34.741406,-118.38111,Female,No,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.2,507.9,No,0,23,4129,Attitude of support person,Adult,Low,24-48 Months,No,Silver,Low,Online,No Internet,1,56.29,Active,"Lancaster, California",20.316,"(34.741406, -118.38111)",Churned,Regular,Standard
8982-NHAVY,1,United States,California,Littlerock,93543,"34.505273, -117.955054",34.505273,-117.955054,Male,No,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.5,2673.45,No,0,50,5939,Attitude of support person,Adult,High,24-48 Months,Yes,Platinum,Medium,Online,Fiber,5,95.19,Active,"Littlerock, California",99.01666666666667,"(34.505273, -117.955054)",Churned,Regular,VIP
4307-KWMXE,1,United States,California,Llano,93544,"34.500091, -117.765862",34.500091,-117.765862,Male,No,No,No,10,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,35.75,389.8,No,0,59,2263,Attitude of support person,Adult,Medium,0-12 Months,No,Bronze,Medium,Online,DSL,2,36.629999999999995,Active,"Llano, California",38.980000000000004,"(34.500091, -117.765862)",Churned,New,Standard
0141-YEAYS,1,United States,California,Lone Pine,93545,"36.590415, -118.073839",36.590415,-118.073839,Female,Yes,No,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.45,2401.05,No,0,77,5990,Attitude of support person,Senior Citizen,High,24-48 Months,Yes,Platinum,High,Online,Fiber,4,90.7,Active,"Lone Pine, California",88.92777777777779,"(36.590415, -118.073839)",Churned,Regular,VIP At Risk
2450-ZKEED,1,United States,California,Mammoth Lakes,93546,"37.550074, -118.837167",37.550074,-118.837167,Female,No,No,No,11,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),53.8,651.55,No,0,27,5899,Attitude of support person,Adult,Medium,0-12 Months,Yes,Platinum,Low,Online,DSL,3,78.39,Active,"Mammoth Lakes, California",59.23181818181818,"(37.550074, -118.837167)",Churned,New,VIP
3694-DELSO,1,United States,California,Olancha,93549,"36.296851, -117.865469",36.296851,-117.865469,Male,No,Yes,Yes,4,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),38.55,156.1,No,0,40,3824,Attitude of support person,Adult,Medium,0-12 Months,No,Silver,Low,Online,DSL,2,49.84,Active,"Olancha, California",39.025,"(36.296851, -117.865469)",Churned,New,Standard
3893-JRNFS,1,United States,California,Palmdale,93550,"34.536232, -118.082935",34.536232,-118.082935,Male,No,No,No,68,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.9,2796.35,No,0,69,6270,Attitude of support person,Adult,Medium,48-72 Months,Yes,Platinum,Medium,Online,DSL,2,99.9,Active,"Palmdale, California",41.12279411764706,"(34.536232, -118.082935)",Churned,Highly Loyal,VIP
9603-OAIHC,1,United States,California,Palmdale,93551,"34.613476, -118.256358",34.613476,-118.256358,Male,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.05,70.05,No,0,51,2469,Attitude of support person,Senior Citizen,High,0-12 Months,No,Bronze,Medium,Online,Fiber,1,30.090000000000003,Active,"Palmdale, California",70.05,"(34.613476, -118.256358)",Churned,New,Standard
1133-KXCGE,1,United States,California,Palmdale,93552,"34.557711, -118.029441",34.557711,-118.029441,Female,No,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,407.05,No,0,55,2910,Attitude of support person,Adult,Low,12-24 Months,No,Bronze,Medium,Offline,No Internet,1,41.3,Active,"Palmdale, California",22.61388888888889,"(34.557711, -118.029441)",Churned,Regular,Standard
0142-GVYSN,1,United States,California,Randsburg,93554,"35.405722, -117.773354",35.405722,-117.773354,Male,No,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.3,511.25,No,0,68,5712,Attitude of support person,Adult,Low,24-48 Months,Yes,Platinum,Medium,Online,No Internet,1,72.52,Active,"Randsburg, California",19.66346153846154,"(35.405722, -117.773354)",Churned,Regular,VIP
1049-FYSYG,1,United States,California,Ridgecrest,93555,"35.603913, -117.67828",35.603913,-117.67828,Female,No,Yes,No,17,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),35.65,646.05,No,0,38,5977,Attitude of support person,Adult,Medium,12-24 Months,Yes,Platinum,Low,Online,DSL,2,76.57000000000001,Active,"Ridgecrest, California",38.002941176470586,"(35.603913, -117.67828)",Churned,Regular,VIP
8406-LNMHF,1,United States,California,Trona,93562,"35.74837, -117.384948",35.74837,-117.384948,Male,Yes,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),82.95,4903.15,No,0,61,5295,Attitude of support person,Senior Citizen,High,48-72 Months,Yes,Gold,Medium,Online,Fiber,4,96.55000000000001,Active,"Trona, California",83.1042372881356,"(35.74837, -117.384948)",Churned,Loyal,VIP
